,m,n,c,contigious,A,runtime,optimal_x,optimal_p,solver
106,40,10,4,True,"[[1 0 0 0 1 1 1 1 1 1]
 [1 0 0 1 1 0 0 0 1 1]
 [0 1 0 1 1 1 1 0 1 1]
 [1 0 0 0 0 0 0 1 0 0]
 [0 0 0 1 0 0 0 0 1 1]
 [0 0 1 1 0 0 1 0 1 0]
 [1 0 1 0 0 0 0 1 0 1]
 [1 0 0 1 0 1 1 1 1 0]
 [0 1 0 1 0 0 0 1 0 0]
 [0 1 0 0 0 0 1 0 0 0]
 [0 0 1 1 1 0 1 1 1 0]
 [1 1 0 1 1 1 0 0 0 0]
 [1 0 1 1 1 1 0 0 0 0]
 [0 0 1 1 1 0 0 1 1 1]
 [0 0 1 0 0 1 1 0 1 1]
 [0 0 1 0 1 1 0 0 0 0]
 [1 0 1 0 1 1 0 1 1 0]
 [0 1 0 1 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 1 0]
 [0 0 1 1 0 0 1 1 0 1]
 [1 1 0 1 0 1 0 1 0 0]
 [0 1 1 0 0 1 1 1 0 1]
 [1 1 1 0 0 1 1 1 0 1]
 [0 1 1 0 1 0 0 0 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 0 0 1 1 1 0 0 1 1]
 [0 0 1 1 1 1 0 0 0 1]
 [1 1 0 1 1 1 1 0 0 1]
 [1 0 0 1 0 1 1 0 1 0]
 [0 1 0 1 0 1 1 0 1 1]
 [0 1 1 0 0 0 0 1 0 0]
 [1 1 0 0 1 1 0 0 1 0]
 [1 1 1 0 0 0 1 1 1 1]
 [1 1 1 1 1 0 0 1 0 1]
 [0 0 1 0 0 0 0 0 0 1]
 [0 1 1 1 1 1 0 0 1 0]
 [0 1 1 1 1 0 1 0 0 1]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 1 1 1 0 1 0 1]
 [1 1 1 1 1 0 1 1 0 0]]",0.0004162788391113281,[1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],40,bruteforce
107,40,10,4,True,"[[1 0 0 0 1 1 1 1 1 1]
 [1 0 0 1 1 0 0 0 1 1]
 [0 1 0 1 1 1 1 0 1 1]
 [1 0 0 0 0 0 0 1 0 0]
 [0 0 0 1 0 0 0 0 1 1]
 [0 0 1 1 0 0 1 0 1 0]
 [1 0 1 0 0 0 0 1 0 1]
 [1 0 0 1 0 1 1 1 1 0]
 [0 1 0 1 0 0 0 1 0 0]
 [0 1 0 0 0 0 1 0 0 0]
 [0 0 1 1 1 0 1 1 1 0]
 [1 1 0 1 1 1 0 0 0 0]
 [1 0 1 1 1 1 0 0 0 0]
 [0 0 1 1 1 0 0 1 1 1]
 [0 0 1 0 0 1 1 0 1 1]
 [0 0 1 0 1 1 0 0 0 0]
 [1 0 1 0 1 1 0 1 1 0]
 [0 1 0 1 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 1 0]
 [0 0 1 1 0 0 1 1 0 1]
 [1 1 0 1 0 1 0 1 0 0]
 [0 1 1 0 0 1 1 1 0 1]
 [1 1 1 0 0 1 1 1 0 1]
 [0 1 1 0 1 0 0 0 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 0 0 1 1 1 0 0 1 1]
 [0 0 1 1 1 1 0 0 0 1]
 [1 1 0 1 1 1 1 0 0 1]
 [1 0 0 1 0 1 1 0 1 0]
 [0 1 0 1 0 1 1 0 1 1]
 [0 1 1 0 0 0 0 1 0 0]
 [1 1 0 0 1 1 0 0 1 0]
 [1 1 1 0 0 0 1 1 1 1]
 [1 1 1 1 1 0 0 1 0 1]
 [0 0 1 0 0 0 0 0 0 1]
 [0 1 1 1 1 1 0 0 1 0]
 [0 1 1 1 1 0 1 0 0 1]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 1 1 1 0 1 0 1]
 [1 1 1 1 1 0 1 1 0 0]]",2.770444869995117,[1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],40.0,mainsolver
108,40,10,8,False,"[[1 1 1 0 1 1 0 1 1 1]
 [1 0 1 1 0 0 0 0 0 1]
 [0 1 0 1 1 0 0 0 1 0]
 [0 0 0 1 1 0 0 1 0 1]
 [1 0 0 1 1 1 1 1 1 1]
 [1 1 1 0 1 1 0 0 0 1]
 [1 1 1 1 0 0 1 1 0 0]
 [0 0 0 1 0 0 0 0 1 0]
 [0 0 0 1 0 1 1 1 1 0]
 [0 0 1 1 1 1 1 0 1 0]
 [1 1 1 0 1 0 1 1 1 0]
 [1 0 1 0 0 1 1 0 1 1]
 [1 0 1 1 0 1 1 0 1 0]
 [1 0 1 1 0 1 0 1 1 0]
 [0 0 1 0 0 1 1 1 1 0]
 [0 1 0 1 1 0 0 0 1 1]
 [0 1 0 0 1 1 0 0 0 0]
 [0 1 1 0 0 1 1 0 0 1]
 [0 1 0 0 1 0 1 0 0 1]
 [0 1 1 0 1 0 0 0 1 1]
 [1 0 1 1 1 0 0 0 1 0]
 [0 1 0 0 1 1 1 0 0 1]
 [1 1 0 0 1 0 1 0 0 0]
 [0 1 0 1 1 0 1 0 1 0]
 [0 1 1 1 0 1 1 0 0 1]
 [1 1 1 0 1 0 0 1 1 1]
 [0 0 1 0 1 1 0 0 1 1]
 [0 1 0 1 0 1 1 1 0 0]
 [1 0 1 0 0 0 1 0 1 0]
 [1 1 0 0 0 0 0 1 1 0]
 [0 0 1 1 1 0 0 1 1 1]
 [1 0 0 1 0 0 1 1 0 1]
 [0 0 0 0 0 0 1 0 1 1]
 [1 1 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 0 0 0 1 0]
 [0 0 0 1 1 0 0 0 0 0]
 [1 0 0 0 1 1 0 0 0 0]
 [1 1 1 1 0 0 1 0 0 1]
 [0 0 0 1 1 0 0 0 0 0]
 [0 0 1 1 1 0 1 1 1 1]]",0.0007915496826171875,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],40,bruteforce
109,40,10,8,False,"[[1 1 1 0 1 1 0 1 1 1]
 [1 0 1 1 0 0 0 0 0 1]
 [0 1 0 1 1 0 0 0 1 0]
 [0 0 0 1 1 0 0 1 0 1]
 [1 0 0 1 1 1 1 1 1 1]
 [1 1 1 0 1 1 0 0 0 1]
 [1 1 1 1 0 0 1 1 0 0]
 [0 0 0 1 0 0 0 0 1 0]
 [0 0 0 1 0 1 1 1 1 0]
 [0 0 1 1 1 1 1 0 1 0]
 [1 1 1 0 1 0 1 1 1 0]
 [1 0 1 0 0 1 1 0 1 1]
 [1 0 1 1 0 1 1 0 1 0]
 [1 0 1 1 0 1 0 1 1 0]
 [0 0 1 0 0 1 1 1 1 0]
 [0 1 0 1 1 0 0 0 1 1]
 [0 1 0 0 1 1 0 0 0 0]
 [0 1 1 0 0 1 1 0 0 1]
 [0 1 0 0 1 0 1 0 0 1]
 [0 1 1 0 1 0 0 0 1 1]
 [1 0 1 1 1 0 0 0 1 0]
 [0 1 0 0 1 1 1 0 0 1]
 [1 1 0 0 1 0 1 0 0 0]
 [0 1 0 1 1 0 1 0 1 0]
 [0 1 1 1 0 1 1 0 0 1]
 [1 1 1 0 1 0 0 1 1 1]
 [0 0 1 0 1 1 0 0 1 1]
 [0 1 0 1 0 1 1 1 0 0]
 [1 0 1 0 0 0 1 0 1 0]
 [1 1 0 0 0 0 0 1 1 0]
 [0 0 1 1 1 0 0 1 1 1]
 [1 0 0 1 0 0 1 1 0 1]
 [0 0 0 0 0 0 1 0 1 1]
 [1 1 1 0 1 0 1 1 0 0]
 [1 0 0 0 1 0 0 0 1 0]
 [0 0 0 1 1 0 0 0 0 0]
 [1 0 0 0 1 1 0 0 0 0]
 [1 1 1 1 0 0 1 0 0 1]
 [0 0 0 1 1 0 0 0 0 0]
 [0 0 1 1 1 0 1 1 1 1]]",2.5444178581237793,[1. 1. 1. 1. 1. 0. 1. 1. 1. 0.],40.0,mainsolver
110,40,10,8,True,"[[1 1 0 1 1 1 0 1 1 0]
 [1 1 1 1 0 0 0 1 0 0]
 [0 0 0 0 1 0 0 0 0 1]
 [0 1 1 0 1 0 1 1 1 1]
 [0 1 0 0 0 1 1 1 0 1]
 [1 0 0 1 0 0 0 0 0 1]
 [0 0 0 1 1 0 1 0 0 0]
 [1 0 0 0 0 1 1 0 1 0]
 [1 1 0 1 0 1 1 0 0 0]
 [0 1 1 1 1 0 1 1 0 1]
 [1 1 1 1 1 1 1 0 0 0]
 [0 0 1 1 1 0 1 1 1 1]
 [0 0 0 1 1 1 1 0 0 0]
 [0 1 0 0 0 0 0 0 1 0]
 [1 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 0 1 0 1 0 1]
 [0 1 0 1 1 0 1 0 1 0]
 [1 1 0 0 0 1 0 0 0 0]
 [1 1 1 0 0 0 1 1 0 1]
 [1 0 0 1 1 1 1 0 0 1]
 [0 1 0 1 0 1 0 0 1 0]
 [0 1 0 1 1 1 1 1 0 1]
 [0 0 0 1 1 1 0 1 0 1]
 [1 1 1 1 1 1 1 1 1 0]
 [1 0 0 0 1 1 0 1 0 1]
 [0 1 0 0 1 0 0 0 0 1]
 [0 0 1 0 0 0 0 0 0 0]
 [0 0 1 1 1 0 0 0 1 0]
 [1 1 1 1 1 1 0 0 0 1]
 [0 0 1 1 0 0 0 0 0 0]
 [0 1 1 0 1 1 1 0 1 1]
 [1 1 0 1 0 1 0 0 1 1]
 [0 0 0 1 0 0 0 1 0 1]
 [1 1 1 1 0 1 1 0 0 0]
 [1 0 1 1 0 1 0 0 0 0]
 [1 1 0 1 0 0 0 0 1 0]
 [1 1 1 0 1 0 1 0 0 0]
 [1 1 0 0 1 0 0 1 1 0]
 [1 1 1 0 0 0 1 1 0 1]
 [0 0 0 0 0 1 0 1 0 0]]",0.00028705596923828125,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],40,bruteforce
111,40,10,8,True,"[[1 1 0 1 1 1 0 1 1 0]
 [1 1 1 1 0 0 0 1 0 0]
 [0 0 0 0 1 0 0 0 0 1]
 [0 1 1 0 1 0 1 1 1 1]
 [0 1 0 0 0 1 1 1 0 1]
 [1 0 0 1 0 0 0 0 0 1]
 [0 0 0 1 1 0 1 0 0 0]
 [1 0 0 0 0 1 1 0 1 0]
 [1 1 0 1 0 1 1 0 0 0]
 [0 1 1 1 1 0 1 1 0 1]
 [1 1 1 1 1 1 1 0 0 0]
 [0 0 1 1 1 0 1 1 1 1]
 [0 0 0 1 1 1 1 0 0 0]
 [0 1 0 0 0 0 0 0 1 0]
 [1 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 0 1 0 1 0 1]
 [0 1 0 1 1 0 1 0 1 0]
 [1 1 0 0 0 1 0 0 0 0]
 [1 1 1 0 0 0 1 1 0 1]
 [1 0 0 1 1 1 1 0 0 1]
 [0 1 0 1 0 1 0 0 1 0]
 [0 1 0 1 1 1 1 1 0 1]
 [0 0 0 1 1 1 0 1 0 1]
 [1 1 1 1 1 1 1 1 1 0]
 [1 0 0 0 1 1 0 1 0 1]
 [0 1 0 0 1 0 0 0 0 1]
 [0 0 1 0 0 0 0 0 0 0]
 [0 0 1 1 1 0 0 0 1 0]
 [1 1 1 1 1 1 0 0 0 1]
 [0 0 1 1 0 0 0 0 0 0]
 [0 1 1 0 1 1 1 0 1 1]
 [1 1 0 1 0 1 0 0 1 1]
 [0 0 0 1 0 0 0 1 0 1]
 [1 1 1 1 0 1 1 0 0 0]
 [1 0 1 1 0 1 0 0 0 0]
 [1 1 0 1 0 0 0 0 1 0]
 [1 1 1 0 1 0 1 0 0 0]
 [1 1 0 0 1 0 0 1 1 0]
 [1 1 1 0 0 0 1 1 0 1]
 [0 0 0 0 0 1 0 1 0 0]]",2.6618311405181885,[0. 1. 1. 1. 1. 1. 1. 1. 1. 0.],40.0,mainsolver
112,40,20,1,False,"[[1 0 1 1 1 1 1 0 0 1 0 1 1 1 1 0 1 0 1 1]
 [0 1 0 1 0 1 1 0 1 1 0 1 1 1 0 1 0 0 1 0]
 [0 1 0 0 0 1 0 1 1 1 0 0 1 0 1 1 0 0 0 0]
 [0 0 0 0 1 1 0 1 0 0 1 1 1 1 0 0 1 1 1 0]
 [1 1 1 0 0 1 0 0 1 0 0 1 1 1 1 0 0 0 1 1]
 [0 0 1 0 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 0]
 [0 0 0 0 0 1 1 0 1 1 1 0 0 1 0 0 0 0 1 1]
 [1 0 1 0 1 1 0 0 1 0 1 1 1 0 0 1 0 1 1 1]
 [0 1 1 1 1 0 0 1 0 1 0 0 0 0 0 1 0 0 1 1]
 [0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 1 0 1 0 1]
 [1 1 0 0 1 0 0 0 1 1 0 1 0 0 1 0 0 0 1 1]
 [1 1 0 1 0 0 1 1 1 0 1 0 0 1 0 0 1 0 1 0]
 [0 0 1 0 1 0 1 1 1 0 1 1 0 0 0 0 1 1 1 0]
 [0 0 0 0 0 0 1 1 0 0 1 0 1 1 0 0 1 1 0 0]
 [0 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0]
 [0 1 0 1 1 1 1 1 1 0 0 0 0 1 0 0 1 1 0 0]
 [0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 1 1 0 0]
 [1 0 0 1 1 0 0 1 1 1 0 1 1 0 0 1 0 0 1 0]
 [0 0 0 1 1 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1]
 [1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1]
 [0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 1 1 0 0 1]
 [0 1 0 0 0 0 0 1 1 0 0 0 1 0 1 0 1 0 0 0]
 [0 0 0 0 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0]
 [1 0 0 0 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1]
 [1 0 0 1 1 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1]
 [0 1 1 1 0 0 0 1 1 0 1 1 0 1 1 0 0 0 1 0]
 [0 0 0 1 1 1 0 0 0 1 0 1 0 1 1 1 0 1 0 0]
 [0 1 1 0 0 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1]
 [0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 1 0]
 [0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0]
 [0 0 0 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 1 0]
 [1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0]
 [0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 1 1]
 [0 0 0 0 1 0 0 1 0 1 1 1 1 0 0 1 0 1 1 1]
 [0 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0 0 1 0]
 [1 1 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 1 0 1]
 [1 1 0 0 1 1 1 0 1 0 1 0 1 0 0 0 0 0 0 0]
 [1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 1 0 0 1 0]
 [0 1 0 1 1 1 1 0 1 1 0 0 0 0 1 1 0 1 0 0]
 [0 0 1 0 1 1 0 1 1 0 1 0 0 1 0 1 1 1 1 1]]",0.0004870891571044922,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],26,bruteforce
113,40,20,1,False,"[[1 0 1 1 1 1 1 0 0 1 0 1 1 1 1 0 1 0 1 1]
 [0 1 0 1 0 1 1 0 1 1 0 1 1 1 0 1 0 0 1 0]
 [0 1 0 0 0 1 0 1 1 1 0 0 1 0 1 1 0 0 0 0]
 [0 0 0 0 1 1 0 1 0 0 1 1 1 1 0 0 1 1 1 0]
 [1 1 1 0 0 1 0 0 1 0 0 1 1 1 1 0 0 0 1 1]
 [0 0 1 0 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 0]
 [0 0 0 0 0 1 1 0 1 1 1 0 0 1 0 0 0 0 1 1]
 [1 0 1 0 1 1 0 0 1 0 1 1 1 0 0 1 0 1 1 1]
 [0 1 1 1 1 0 0 1 0 1 0 0 0 0 0 1 0 0 1 1]
 [0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 1 0 1 0 1]
 [1 1 0 0 1 0 0 0 1 1 0 1 0 0 1 0 0 0 1 1]
 [1 1 0 1 0 0 1 1 1 0 1 0 0 1 0 0 1 0 1 0]
 [0 0 1 0 1 0 1 1 1 0 1 1 0 0 0 0 1 1 1 0]
 [0 0 0 0 0 0 1 1 0 0 1 0 1 1 0 0 1 1 0 0]
 [0 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0]
 [0 1 0 1 1 1 1 1 1 0 0 0 0 1 0 0 1 1 0 0]
 [0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 1 1 0 0]
 [1 0 0 1 1 0 0 1 1 1 0 1 1 0 0 1 0 0 1 0]
 [0 0 0 1 1 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1]
 [1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1]
 [0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 1 1 0 0 1]
 [0 1 0 0 0 0 0 1 1 0 0 0 1 0 1 0 1 0 0 0]
 [0 0 0 0 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0]
 [1 0 0 0 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1]
 [1 0 0 1 1 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1]
 [0 1 1 1 0 0 0 1 1 0 1 1 0 1 1 0 0 0 1 0]
 [0 0 0 1 1 1 0 0 0 1 0 1 0 1 1 1 0 1 0 0]
 [0 1 1 0 0 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1]
 [0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 1 0]
 [0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0]
 [0 0 0 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 1 0]
 [1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0]
 [0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 1 1]
 [0 0 0 0 1 0 0 1 0 1 1 1 1 0 0 1 0 1 1 1]
 [0 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0 0 1 0]
 [1 1 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 1 0 1]
 [1 1 0 0 1 1 1 0 1 0 1 0 1 0 0 0 0 0 0 0]
 [1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 1 0 0 1 0]
 [0 1 0 1 1 1 1 0 1 1 0 0 0 0 1 1 0 1 0 0]
 [0 0 1 0 1 1 0 1 1 0 1 0 0 1 0 1 1 1 1 1]]",5.700586318969727,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],26.0,mainsolver
114,40,20,1,True,"[[1 1 0 1 1 0 0 1 1 1 1 1 1 0 0 0 1 0 0 1]
 [0 1 0 1 1 1 1 1 0 1 1 0 0 0 0 0 1 1 1 1]
 [1 0 1 1 1 0 0 1 0 0 0 1 1 0 1 1 0 0 1 1]
 [0 0 0 1 0 1 1 1 1 0 1 1 1 1 0 1 0 1 1 0]
 [0 1 0 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1]
 [0 1 0 1 1 1 1 1 0 0 0 0 1 0 1 1 0 0 1 1]
 [1 1 1 0 1 1 1 1 0 1 0 0 0 1 0 0 1 1 0 1]
 [1 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0]
 [1 1 0 1 0 1 1 1 0 1 1 1 1 1 0 0 0 1 0 0]
 [1 1 1 0 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1]
 [1 0 0 0 0 0 1 0 1 0 1 1 0 1 0 0 1 1 0 0]
 [1 0 0 1 0 1 1 0 0 1 1 0 1 1 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1 0 0 1 0 1 1 0 1 1 1]
 [0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 0]
 [1 0 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 0 0]
 [0 1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 1 0 1 1]
 [0 1 0 1 1 0 1 1 0 0 0 0 1 1 0 0 1 1 1 0]
 [1 1 0 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 1 0]
 [0 1 1 1 1 0 0 1 1 0 1 0 1 1 0 0 0 1 0 1]
 [1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 1 1 1 0]
 [1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0]
 [0 1 0 1 0 0 0 0 0 1 0 1 0 1 1 1 0 1 0 0]
 [0 0 0 0 1 0 0 1 0 1 0 1 1 1 1 1 0 1 1 1]
 [1 0 1 1 1 0 1 0 0 1 1 0 1 1 0 1 1 0 1 1]
 [1 0 0 1 0 1 1 0 0 1 0 0 0 0 1 1 1 1 1 0]
 [0 0 0 1 0 0 0 1 0 1 1 1 1 0 1 1 1 0 1 0]
 [0 1 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 1 0 1]
 [0 0 0 0 0 0 0 1 1 1 0 1 1 0 1 1 0 0 1 1]
 [1 0 1 0 0 1 0 0 0 1 1 0 1 0 0 0 1 1 1 0]
 [1 0 1 0 0 0 0 0 0 1 0 1 1 0 1 1 0 0 1 0]
 [0 0 0 1 0 0 1 1 1 1 0 0 0 0 1 0 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0]
 [1 1 1 0 1 1 0 1 1 0 0 1 1 1 0 1 0 0 0 0]
 [1 0 0 1 0 0 0 1 1 1 1 0 1 1 0 0 1 1 1 0]
 [1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0]
 [1 0 1 1 1 0 1 0 0 1 1 0 0 0 1 1 0 0 0 1]
 [0 1 0 0 1 0 1 1 0 1 1 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 0 0 0 1 0 0 1 1 1 1 0 0 0]
 [0 1 0 1 1 0 0 1 0 1 0 1 1 1 1 0 1 0 0 0]
 [1 0 0 0 1 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1]]",0.0008103847503662109,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],28,bruteforce
115,40,20,1,True,"[[1 1 0 1 1 0 0 1 1 1 1 1 1 0 0 0 1 0 0 1]
 [0 1 0 1 1 1 1 1 0 1 1 0 0 0 0 0 1 1 1 1]
 [1 0 1 1 1 0 0 1 0 0 0 1 1 0 1 1 0 0 1 1]
 [0 0 0 1 0 1 1 1 1 0 1 1 1 1 0 1 0 1 1 0]
 [0 1 0 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1]
 [0 1 0 1 1 1 1 1 0 0 0 0 1 0 1 1 0 0 1 1]
 [1 1 1 0 1 1 1 1 0 1 0 0 0 1 0 0 1 1 0 1]
 [1 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0]
 [1 1 0 1 0 1 1 1 0 1 1 1 1 1 0 0 0 1 0 0]
 [1 1 1 0 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1]
 [1 0 0 0 0 0 1 0 1 0 1 1 0 1 0 0 1 1 0 0]
 [1 0 0 1 0 1 1 0 0 1 1 0 1 1 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1 0 0 1 0 1 1 0 1 1 1]
 [0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 0]
 [1 0 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 0 0]
 [0 1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 1 0 1 1]
 [0 1 0 1 1 0 1 1 0 0 0 0 1 1 0 0 1 1 1 0]
 [1 1 0 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 1 0]
 [0 1 1 1 1 0 0 1 1 0 1 0 1 1 0 0 0 1 0 1]
 [1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 1 1 1 0]
 [1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0]
 [0 1 0 1 0 0 0 0 0 1 0 1 0 1 1 1 0 1 0 0]
 [0 0 0 0 1 0 0 1 0 1 0 1 1 1 1 1 0 1 1 1]
 [1 0 1 1 1 0 1 0 0 1 1 0 1 1 0 1 1 0 1 1]
 [1 0 0 1 0 1 1 0 0 1 0 0 0 0 1 1 1 1 1 0]
 [0 0 0 1 0 0 0 1 0 1 1 1 1 0 1 1 1 0 1 0]
 [0 1 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 1 0 1]
 [0 0 0 0 0 0 0 1 1 1 0 1 1 0 1 1 0 0 1 1]
 [1 0 1 0 0 1 0 0 0 1 1 0 1 0 0 0 1 1 1 0]
 [1 0 1 0 0 0 0 0 0 1 0 1 1 0 1 1 0 0 1 0]
 [0 0 0 1 0 0 1 1 1 1 0 0 0 0 1 0 0 0 1 1]
 [0 1 1 0 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0]
 [1 1 1 0 1 1 0 1 1 0 0 1 1 1 0 1 0 0 0 0]
 [1 0 0 1 0 0 0 1 1 1 1 0 1 1 0 0 1 1 1 0]
 [1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0]
 [1 0 1 1 1 0 1 0 0 1 1 0 0 0 1 1 0 0 0 1]
 [0 1 0 0 1 0 1 1 0 1 1 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 0 0 0 1 0 0 1 1 1 1 0 0 0]
 [0 1 0 1 1 0 0 1 0 1 0 1 1 1 1 0 1 0 0 0]
 [1 0 0 0 1 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1]]",6.0542824268341064,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],27.999999999999996,mainsolver
